begin_day,year,month,cz_type,damage_property,event_type_debris flow,event_type_dense fog,event_type_flash flood,event_type_flood,event_type_hail,event_type_heavy rain,event_type_heavy snow,event_type_high surf,event_type_high wind,event_type_lightning,event_type_strong wind,event_type_thunderstorm wind,event_type_wildfire,event_type_winter storm,event_type_winter weather,begin_azimuth_ene,begin_azimuth_ese,begin_azimuth_n,begin_azimuth_ne,begin_azimuth_nne,begin_azimuth_nnw,begin_azimuth_nw,begin_azimuth_s,begin_azimuth_se,begin_azimuth_sse,begin_azimuth_ssw,begin_azimuth_sw,begin_azimuth_w,begin_azimuth_wnw,begin_azimuth_wsw,begin_hour_of_day,end_hour_of_day,time_of_day_evening,time_of_day_morning,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,lat,lon,county_name,land_area,county_households,humidity,dew_point,wind_direction,wind_speed,air_pressure,precipitation,temperature,duration_hours,property_damage_per_capita,population_density,coast_distance
24,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.8722033898305085,39.69728813559322,157.79661016949152,7.7460740762711895,1007.2084745762712,40.199999999999996,43.37050847457627,58.0,7.41306330014752e-06,37.807455156950674,480.60373198412697
24,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,39.6359,-123.4371,Mendocino,3507,41552.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,18.5,1.0950383810952574e-05,26.03963501568292,378.9314538499003
25,2021,12,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,41.0243,-124.0956,Humboldt,3568,62446.0,0.8733333333333333,41.84,173.33333333333334,9.320565000000002,1007.2222222222222,5.0,45.42,8.0,7.41306330014752e-06,37.807455156950674,480.60373198412697
24,2021,12,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,1,0,0,0,0,0,0,0,40.7088,-123.111,Trinity,3179,8137.0,0.9284,33.7928,224.2,4.896403480000001,1006.7519999999998,15.8,35.7656,24.0,6.218132073125233e-05,5.0588235294117645,441.45871242368514
3,2022,1,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,41.0243,-124.0956,Del Norte,1006,11193.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,3.6884036588964295e-05,26.950298210735586,480.60373198412697
15,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0,0,0,0,0,1,0,37.4854,-119.8078,Madera,2137,51040.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,6.23717480929838e-06,75.02526906878802,202.70239509457994
15,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1,0,0,0,0,0,1,0,37.4854,-119.8078,Mariposa,1449,9916.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,5.8640708379757225e-05,11.768806073153899,202.70239509457994
15,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,1,0,35.2364,-118.1893,Kern,8135,306170.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.0908087365053324e-06,112.69219422249539,85.16718881954688
15,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,36.0209,-118.3399,Kern,8135,306170.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.0908087365053324e-06,112.69219422249539,130.19392428629158
15,2022,2,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,36.0209,-118.3399,Tulare,4824,154192.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,2.0925580266340784e-06,99.06384742951907,130.19392428629158
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Amador,595,18875.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,2.425536043465606e-05,69.290756302521,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,El Dorado,1708,94179.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,5.162516003799612e-06,113.40983606557377,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Placer,1407,174943.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,2.421031989095672e-06,293.5657427149965,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Sacramento,965,593277.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,6.294018793940119e-07,1646.4352331606217,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Solano,822,163356.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,2.219002203469188e-06,548.2396593673966,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Sutter,603,34639.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,1.0085525254155236e-05,164.43117744610282,281.07957238514336
2,2021,12,Z,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,1,0,0,38.6268,-121.5625,Yolo,1013,81259.0,0.91625,46.0625,16.25,0.83885085,1019.2625,0.0,48.425,7.916666666666667,4.691729887726904e-06,210.40572556762092,281.07957238514336
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Butte,1636,90313.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.004846464019851116,126.12224938875306,335.7741955282434
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Colusa,1151,8136.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.045622519275514396,19.04344048653345,335.7741955282434
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Glenn,1314,10944.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.03482136639041716,21.855403348554034,335.7741955282434
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Nevada,958,53932.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.009660249041220283,108.0553235908142,335.7741955282434
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Sutter,603,34639.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.010085525254155236,164.43117744610282,335.7741955282434
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,39.3764,-121.926,Yuba,632,29979.0,0.8615,44.537,153.65,17.13119847,1007.65,39.4,48.488,19.983333333333334,0.012015331563074483,131.6882911392405,335.7741955282434
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Amador,595,18875.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,2.425536043465606e-05,69.290756302521,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Calaveras,1020,27522.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,2.162208912625138e-05,45.3421568627451,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,El Dorado,1708,94179.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,5.162516003799612e-06,113.40983606557377,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Nevada,958,53932.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,9.660249041220283e-06,108.0553235908142,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Placer,1407,174943.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,2.421031989095672e-06,293.5657427149965,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Tuolumne,2221,31487.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,1.8138615298108144e-05,24.822602431337234,275.87636774153907
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.6192,-120.7698,Yuba,632,29979.0,0.9540000000000001,40.272800000000004,158.0,24.153933512000002,1006.8,39.0,41.504000000000005,24.0,1.2015331563074482e-05,131.6882911392405,275.87636774153907
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1971,-121.3501,Butte,1636,90313.0,0.9804,32.216,160.36,8.3885085,1002.44,72.80000000000001,32.72,24.0,0.004846464019851116,126.12224938875306,386.8140068352287
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1971,-121.3501,Lassen,4541,12225.0,0.9804,32.216,160.36,8.3885085,1002.44,72.80000000000001,32.72,24.0,0.03136270973812137,7.021581149526536,386.8140068352287
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1971,-121.3501,Plumas,2553,15437.0,0.9804,32.216,160.36,8.3885085,1002.44,72.80000000000001,32.72,24.0,0.05010522096402445,7.8174696435566,386.8140068352287
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1971,-121.3501,Shasta,3776,79711.0,0.9804,32.216,160.36,8.3885085,1002.44,72.80000000000001,32.72,24.0,0.005490432920635792,48.23490466101695,386.8140068352287
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1971,-121.3501,Tehama,2949,27429.0,0.9804,32.216,160.36,8.3885085,1002.44,72.80000000000001,32.72,24.0,0.015279772636983161,22.192607663614783,386.8140068352287
13,2021,12,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,1,0,1,0,0,0,0,0,33.6256,-117.455,Orange,793,1138966.0,0.77,44.510000000000005,140.0,1.6777017,1020.1500000000001,0.30000000000000004,51.53,1.6,3.1639451992035717e-07,3985.638083228247,17.11268141461557
13,2021,12,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,1,0,1,0,0,0,0,0,33.6256,-117.455,Riverside,7209,858711.0,0.77,44.510000000000005,140.0,1.6777017,1020.1500000000001,0.30000000000000004,51.53,1.6,4.075977857657886e-07,340.324455541684,17.11268141461557
13,2021,12,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,1,0,1,0,0,0,0,0,33.6256,-117.455,San Diego,4210,1237638.0,0.77,44.510000000000005,140.0,1.6777017,1020.1500000000001,0.30000000000000004,51.53,1.6,3.0539647792349943e-07,777.7748218527316,17.11268141461557
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1117,-121.7566,Butte,1636,90313.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,4.846464019851117e-06,126.12224938875306,383.8983248393254
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1117,-121.7566,Shasta,3776,79711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,5.490432920635792e-06,48.23490466101695,383.8983248393254
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,40.1117,-121.7566,Tehama,2949,27429.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,1.527977263698316e-05,22.192607663614783,383.8983248393254
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,40.2198,-122.2949,Shasta,3776,79711.0,0.865,44.348,159.5,25.671942865,1004.7199999999999,11.8,48.164,19.983333333333334,5.490432920635792e-06,48.23490466101695,396.98992974025106
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,40.2198,-122.2949,Tehama,2949,27429.0,0.865,44.348,159.5,25.671942865,1004.7199999999999,11.8,48.164,19.983333333333334,1.527977263698316e-05,22.192607663614783,396.98992974025106
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,37.7581,-121.041,Amador,595,18875.0,0.6035,45.239,134.0,13.85035959,1010.525,23.1,59.629999999999995,19.983333333333334,2.425536043465606e-05,69.290756302521,217.47524813077075
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,37.7581,-121.041,Calaveras,1020,27522.0,0.6035,45.239,134.0,13.85035959,1010.525,23.1,59.629999999999995,19.983333333333334,2.162208912625138e-05,45.3421568627451,217.47524813077075
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,37.7581,-121.041,San Joaquin,1392,255171.0,0.6035,45.239,134.0,13.85035959,1010.525,23.1,59.629999999999995,19.983333333333334,1.2684656892715708e-06,566.346264367816,217.47524813077075
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,37.7581,-121.041,Stanislaus,1496,183898.0,0.6035,45.239,134.0,13.85035959,1010.525,23.1,59.629999999999995,19.983333333333334,1.8092245120973797e-06,369.4672459893048,217.47524813077075
13,2021,12,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,37.7581,-121.041,Tuolumne,2221,31487.0,0.6035,45.239,134.0,13.85035959,1010.525,23.1,59.629999999999995,19.983333333333334,1.8138615298108144e-05,24.822602431337234,217.47524813077075
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Amador,595,18875.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,2.425536043465606e-05,69.290756302521,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Calaveras,1020,27522.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,2.162208912625138e-05,45.3421568627451,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,El Dorado,1708,94179.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,5.162516003799612e-06,113.40983606557377,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Nevada,958,53932.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,9.660249041220283e-06,108.0553235908142,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Placer,1407,174943.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,2.421031989095672e-06,293.5657427149965,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Tuolumne,2221,31487.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,1.8138615298108144e-05,24.822602431337234,275.87636774153907
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,20,0,1,1,0,0,0,0,0,38.6192,-120.7698,Yuba,632,29979.0,0.9445454545454546,39.527272727272724,157.27272727272728,24.71361931818182,1007.1818181818181,13.600000000000001,41.0,11.683333333333334,1.2015331563074482e-05,131.6882911392405,275.87636774153907
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,0,0,0,40.9299,-122.2247,Shasta,3776,79711.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,19.983333333333334,0.005490432920635792,48.23490466101695,444.0258012360614
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Amador,595,18875.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.07276608130396818,69.290756302521,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,El Dorado,1708,94179.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.015487548011398835,113.40983606557377,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Placer,1407,174943.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.007263095967287016,293.5657427149965,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Sacramento,965,593277.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.0018882056381820357,1646.4352331606217,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Solano,822,163356.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.006657006610407564,548.2396593673966,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Sutter,603,34639.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.03025657576246571,164.43117744610282,281.07957238514336
13,2021,12,Z,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0,0,0,0,0,38.6268,-121.5625,Yolo,1013,81259.0,0.8610526315789474,44.950526315789475,154.73684210526315,22.686582247368424,1008.1157894736842,32.300000000000004,48.910526315789475,18.000000000000004,0.014075189663180712,210.40572556762092,281.07957238514336
13,2021,12,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,23,0,0,1,0,0,0,0,0,41.0243,-124.0956,Del Norte,1006,11146.0,0.90125,43.475,182.5,11.386623575,1001.1125,14.899999999999999,46.265,7.25,3.625290023201856e-05,27.41948310139165,480.60373198412697
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.7829,-120.3423,Alpine,738,1549.0,0.882,30.524,196.0,13.918710400000004,1004.612,31.400000000000002,33.7136,24.0,0.8136696501220505,1.665311653116531,287.523122628065
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.7829,-120.3423,Amador,595,18875.0,0.882,30.524,196.0,13.918710400000004,1004.612,31.400000000000002,33.7136,24.0,0.024255360434656058,69.290756302521,287.523122628065
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.7829,-120.3423,Calaveras,1020,27522.0,0.882,30.524,196.0,13.918710400000004,1004.612,31.400000000000002,33.7136,24.0,0.021622089126251378,45.3421568627451,287.523122628065
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.7829,-120.3423,El Dorado,1708,94179.0,0.882,30.524,196.0,13.918710400000004,1004.612,31.400000000000002,33.7136,24.0,0.0051625160037996115,113.40983606557377,287.523122628065
13,2021,12,Z,1000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,38.7829,-120.3423,Nevada,958,53932.0,0.882,30.524,196.0,13.918710400000004,1004.612,31.400000000000002,33.7136,24.0,0.009660249041220283,108.0553235908142,287.523122628065
